sample_id,timestamp,subject_id,session_id,camera_position,lighting_condition,exercise_type,active_arm,rom_elbow,upper_arm_angle_std,torso_sway_range,shoulder_angle_range,rep_duration,up_phase_duration,down_phase_duration,elbow_velocity_mean,elbow_velocity_std,motion_smoothness,elbow_drift_range,mean_visibility,label,error_type,notes
42,2026-06-11T03:53:43,S04,session_05,side,normal,biceps,right,100.61388792333832,1.4351189073419184,1.6511080318144837,8.771451227878728,0.6714017391204834,0.3085520267486572,0.36284971237182617,291.66725487937424,218.05195875393377,5085.006900362838,4.3426444484945845,0.9590093656664803,incorrect,too_fast,tempo_terlalu_cepat
43,2026-06-11T03:53:48,S04,session_05,side,normal,biceps,right,110.06677936417034,5.2351123652464935,2.0617210288148975,9.755086761717326,0.6063475608825684,0.27161383628845215,0.3347337245941162,305.38434360161455,255.08912358409862,4926.924520288452,14.17413392585445,0.9503951613840304,incorrect,too_fast,tempo_terlalu_cepat
44,2026-06-11T03:53:53,S04,session_05,side,normal,biceps,right,127.82678090776322,1.9889490317040526,1.4236253045803835,9.787543208053803,0.38533544540405273,0.09497880935668945,0.2903566360473633,441.57174993817256,334.0872679216657,10917.013306539457,6.581522345779123,0.9558588277835113,incorrect,too_fast,tempo_terlalu_cepat
45,2026-06-11T03:54:03,S04,session_05,side,normal,biceps,left,114.84490333639849,4.031787056724013,1.4635604327424194,15.925676598792615,0.36043715476989746,0.06718134880065918,0.2932558059692383,497.14555627675475,453.24291821735824,14562.785214754254,14.065796919569307,0.9374225835005442,incorrect,too_fast,tempo_terlalu_cepat
46,2026-06-11T03:54:09,S04,session_05,side,normal,biceps,left,113.16629741978903,2.8593247269804136,3.340287135698186,11.307604154588493,0.510209321975708,0.17209839820861816,0.33811092376708984,424.40715429563465,317.49750916426854,9949.358093209621,9.404720809189678,0.9613646445795894,incorrect,too_fast,tempo_terlalu_cepat
47,2026-06-11T03:54:13,S04,session_05,side,normal,biceps,left,122.32037694448167,2.2928796697980425,1.633310569135677,8.159236577731164,0.4519355297088623,0.17337536811828613,0.27856016159057617,426.3571463364655,271.0843538323217,9736.522259380563,7.469694116620498,0.9578957429953984,incorrect,too_fast,tempo_terlalu_cepat
48,2026-06-11T03:54:18,S04,session_05,side,normal,biceps,left,115.67231853490459,2.038703770213309,1.4897087986300503,7.666580154990346,0.6547770500183105,0.2777128219604492,0.37706422805786133,339.08193784204366,222.35246254331915,6556.351581800279,6.97550762777345,0.9680599689483642,incorrect,too_fast,tempo_terlalu_cepat
49,2026-06-11T03:54:23,S04,session_05,side,normal,biceps,left,115.25189861139762,2.663912936780988,1.266537061937358,8.590905052776169,0.5284740924835205,0.19770169258117676,0.33077239990234375,338.1813815819287,271.56428848220895,5712.9405817500365,8.011565860809446,0.9694881465505151,incorrect,too_fast,tempo_terlalu_cepat
50,2026-06-11T03:55:13,S04,session_05,side,normal,biceps,left,130.14778865842783,7.507651854189053,2.0124631518636624,38.56896681780623,0.6983981132507324,0.30997467041015625,0.38842344284057617,315.2407706717882,212.19256720161593,6460.967032816574,33.74547752760863,0.9677461377448506,incorrect,too_fast,tempo_terlalu_cepat
51,2026-06-11T03:59:00,S04,session_01,side,normal,triceps,right,106.09284062529007,1.7934641265780566,2.717687957876402,7.832110817836641,1.5797631740570068,0.7898815870285034,0.7898815870285034,139.57935619297265,97.68015973398205,2384.8135109019154,8.084142083317902,0.9380739486217499,correct,correct,good_form
52,2026-06-11T03:59:10,S04,session_01,side,normal,triceps,right,102.17968714480982,1.0470529273369542,1.8974139607123446,4.6946879822303185,1.5557968616485596,0.7778984308242798,0.7778984308242798,137.02613483355546,108.45791873580538,2131.6872364180986,5.53060815072467,0.9535189376937019,correct,correct,good_form
53,2026-06-11T04:00:07,S04,session_01,side,normal,triceps,left,104.48348500135322,1.5409339842854017,4.323404197210058,7.922603560062097,1.514951229095459,0.7574756145477295,0.7574756145477295,152.35991213355908,100.90535112382399,2692.594027047974,5.890020678059192,0.9571687997035359,correct,correct,good_form
54,2026-06-11T04:00:24,S04,session_01,side,normal,triceps,left,106.84320239276236,1.2735365570448596,3.99475078172464,2.998590710343837,1.6821608543395996,0.8410804271697998,0.8410804271697998,120.22088021944468,94.17155230687524,1992.9700417408267,4.932364786739337,0.9587138315965963,correct,correct,good_form
55,2026-06-11T04:00:33,S04,session_01,side,normal,triceps,left,100.20351835830249,0.8330485890675033,4.993183948706297,5.105586635133109,1.7631478309631348,0.8815739154815674,0.8815739154815674,108.56156807363583,99.31005688631244,1711.178326080149,3.104845338366675,0.9507315479792081,correct,correct,good_form
56,2026-06-11T04:00:41,S04,session_01,side,normal,triceps,left,103.02467476672513,0.9108014314083709,3.80663696268399,4.625213236956535,1.9424045085906982,0.9712022542953491,0.9712022542953491,111.36418025055187,85.22232289118794,1815.2512257631588,3.12560124351934,0.9566908663107176,correct,correct,good_form
57,2026-06-11T04:00:53,S04,session_01,side,normal,triceps,right,102.63160252939204,1.9068343789754656,2.5405687066719813,8.502079350990538,1.8763668537139893,0.9381834268569946,0.9381834268569946,115.10504217935718,89.62448007865883,1870.2573553466166,8.097980142357283,0.9574502824168456,correct,correct,good_form
58,2026-06-11T04:01:00,S04,session_01,side,normal,triceps,right,106.01829207035948,2.1333466784207764,2.32027505876396,5.709705724583172,2.039764642715454,1.019882321357727,1.019882321357727,100.74962236989606,81.16309006262347,1566.0055628472242,6.938568933673941,0.9406022834591568,correct,correct,good_form
59,2026-06-11T04:01:19,S04,session_01,side,normal,triceps,right,95.0983659475365,1.7600373889730079,2.205691802802282,5.108256553672193,1.8713138103485107,0.9356569051742554,0.9356569051742554,97.95305023179513,80.31113057584925,1841.425198965039,6.114715270550893,0.949421528460724,correct,correct,good_form
60,2026-06-11T04:01:29,S04,session_01,side,normal,triceps,right,96.62485013912253,1.0041194438518626,2.714758573703092,2.7841680900623014,1.9250383377075195,0.9625191688537598,0.9625191688537598,100.79377595144402,84.6880419750708,1203.7360547324408,4.222817608012988,0.9503442220768686,correct,correct,good_form
61,2026-06-11T04:02:42,S04,session_02,side,normal,triceps,left,129.99232087416107,7.930172486160453,9.756448581994967,18.368281486901203,1.9421381950378418,0.18614625930786133,1.7559919357299805,157.5670871624076,148.28692611655558,5112.87818219106,24.299287686722845,0.9656331191460291,incorrect,body_swing,badan_bergerak
62,2026-06-11T04:02:52,S04,session_02,side,normal,triceps,left,104.92243412647508,6.466538796770952,11.742953930005056,14.424945398464105,1.2460389137268066,0.6230194568634033,0.6230194568634033,166.5359077097506,120.70647325892293,3221.7154186032426,21.588623853242204,0.9618013830561387,incorrect,body_swing,badan_bergerak
63,2026-06-11T04:03:04,S04,session_02,side,normal,triceps,left,102.8610939034879,5.282990175087444,12.167524629483061,5.686044831200507,1.6275641918182373,0.8137820959091187,0.8137820959091187,130.95319421276713,108.78422730320922,2782.2967010108846,16.688110992670378,0.9354516834020614,incorrect,body_swing,badan_bergerak
64,2026-06-11T04:03:11,S04,session_02,side,normal,triceps,left,115.87247069551228,8.573773339996078,11.986430168375962,12.079483313948803,1.1412413120269775,0.5706206560134888,0.5706206560134888,210.66138826983274,162.39698778188833,4137.292749993952,23.695263683554536,0.9522022417613438,incorrect,body_swing,badan_bergerak
65,2026-06-11T04:03:20,S04,session_02,side,normal,triceps,right,116.42078579029392,3.3496337042198694,7.188427959097007,19.298747002781653,1.202984094619751,0.6014920473098755,0.6014920473098755,217.86536864310463,156.640343500553,5199.898589749989,12.937819993460355,0.8959726477796967,incorrect,body_swing,badan_bergerak
66,2026-06-11T04:03:27,S04,session_02,side,normal,triceps,right,122.09157644058786,3.9322053835233666,6.702903675401703,5.799199518627858,1.1495916843414307,0.5747958421707153,0.5747958421707153,207.7415896733923,152.37329456397882,3692.366862084681,12.374175554141026,0.9208025102679794,incorrect,body_swing,badan_bergerak
67,2026-06-11T04:03:32,S04,session_02,side,normal,triceps,right,124.41329122954436,5.131403746877327,8.197804840391164,7.865003167261827,1.3034312725067139,0.6517156362533569,0.6517156362533569,200.1233191024035,131.41749807398003,3421.410601087516,15.376092045542345,0.9041369780898094,incorrect,body_swing,badan_bergerak
68,2026-06-11T04:03:37,S04,session_02,side,normal,triceps,right,124.76741123933874,5.673021457489392,7.547281975346577,9.213388118416617,1.2009499073028564,0.6004749536514282,0.6004749536514282,225.647581890813,144.9205430001314,3578.3621102525053,16.377253556856196,0.8887498684619602,incorrect,body_swing,badan_bergerak
69,2026-06-11T04:04:41,S04,session_03,side,normal,triceps,right,120.17061051405763,11.859542741070895,4.178867405755803,43.16922680294408,1.150388479232788,0.575194239616394,0.575194239616394,292.3958455934993,233.2682483239136,9409.964480167091,37.92995037915867,0.9498347068826357,incorrect,elbow_swing,siku_maju_mundur
70,2026-06-11T04:04:47,S04,session_03,side,normal,triceps,right,130.15833865736232,8.98944118963832,4.978170624189181,35.103613481146,1.0242664813995361,0.5121332406997681,0.5121332406997681,370.12936547001425,376.47947084348084,12534.608219614758,29.224975965976007,0.9425468989647925,incorrect,elbow_swing,siku_maju_mundur
71,2026-06-11T04:04:54,S04,session_03,side,normal,triceps,right,110.34732409071783,7.133733023421759,2.61015231240483,25.698419920125055,1.5590968132019043,0.7795484066009521,0.7795484066009521,198.37763875422294,227.53271727266772,7373.117515592043,19.945948281562984,0.9495824184268713,incorrect,elbow_swing,siku_maju_mundur
72,2026-06-11T04:05:01,S04,session_03,side,normal,triceps,right,102.67088130089832,8.357079704702684,2.4262123785623633,31.864934425007096,1.6684563159942627,0.8342281579971313,0.8342281579971313,183.47340823775815,202.00709543289474,5664.29820953206,26.84924175669323,0.9526119834184646,incorrect,elbow_swing,siku_maju_mundur
73,2026-06-11T04:05:14,S04,session_03,side,normal,triceps,left,116.20135788494375,11.248498171729283,5.214786809740306,35.9306231711451,1.4999442100524902,0.7499721050262451,0.7499721050262451,267.82139786742425,367.0621452305079,12061.693218050514,31.553029323528072,0.9560049483957498,incorrect,elbow_swing,siku_maju_mundur
